Ticker,Date,Time,open,high,low,close,Volume
BANKNIFTY24JULFUT,2024-06-28,11:22:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:23:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:24:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:25:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:26:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:27:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:28:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:29:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:30:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:31:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:32:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:33:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:34:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:35:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:36:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:37:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:38:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:39:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:40:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:41:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:42:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:43:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:44:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:45:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:46:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:47:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:48:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:49:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:50:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:51:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:52:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:53:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:54:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:55:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:56:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:57:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:58:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,11:59:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:00:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:01:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:02:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:03:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:04:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:05:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:06:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:07:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:08:00,52832.4,52841.1,52815.0,52815.9,1590
BANKNIFTY24JULFUT,2024-06-28,12:09:00,52825.6,52827.8,52817.0,52827.4,885
BANKNIFTY24JULFUT,2024-06-28,12:10:00,52802.6,52808.4,52790.0,52796.6,855
BANKNIFTY24JULFUT,2024-06-28,12:11:00,52796.6,52807.9,52790.0,52790.0,2295
BANKNIFTY24JULFUT,2024-06-28,12:12:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:13:00,52775.1,52790.0,52774.1,52776.8,690
BANKNIFTY24JULFUT,2024-06-28,12:14:00,52784.8,52796.9,52774.4,52796.4,2700
BANKNIFTY24JULFUT,2024-06-28,12:15:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:16:00,52815.0,52816.8,52796.1,52796.1,1095
BANKNIFTY24JULFUT,2024-06-28,12:17:00,52790.0,52790.0,52735.0,52746.9,2295
BANKNIFTY24JULFUT,2024-06-28,12:18:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:19:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:20:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:21:00,52680.1,52698.8,52642.2,52668.7,1890
BANKNIFTY24JULFUT,2024-06-28,12:22:00,52658.1,52658.1,52656.8,52658.1,75
BANKNIFTY24JULFUT,2024-06-28,12:23:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:24:00,52660.0,52690.0,52654.9,52689.0,3060
BANKNIFTY24JULFUT,2024-06-28,12:25:00,52693.0,52695.0,52693.0,52695.0,45
BANKNIFTY24JULFUT,2024-06-28,12:26:00,52679.9,52679.9,52673.5,52679.9,60
BANKNIFTY24JULFUT,2024-06-28,12:27:00,52689.9,52720.0,52687.3,52720.0,2715
BANKNIFTY24JULFUT,2024-06-28,12:28:00,52705.7,52720.5,52705.7,52720.5,720
BANKNIFTY24JULFUT,2024-06-28,12:29:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:30:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:31:00,52638.7,52653.0,52625.0,52652.3,4515
BANKNIFTY24JULFUT,2024-06-28,12:32:00,52653.6,52680.0,52653.6,52680.0,2520
BANKNIFTY24JULFUT,2024-06-28,12:33:00,52688.8,52696.4,52662.0,52662.0,3540
BANKNIFTY24JULFUT,2024-06-28,12:34:00,52665.4,52667.6,52653.0,52654.4,1125
BANKNIFTY24JULFUT,2024-06-28,12:35:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:36:00,52653.2,52661.4,52606.0,52614.6,1455
BANKNIFTY24JULFUT,2024-06-28,12:37:00,52610.1,52626.0,52605.0,52618.4,225
BANKNIFTY24JULFUT,2024-06-28,12:38:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:39:00,52631.4,52642.6,52620.0,52628.3,1680
BANKNIFTY24JULFUT,2024-06-28,12:40:00,52628.4,52635.6,52620.0,52633.1,885
BANKNIFTY24JULFUT,2024-06-28,12:41:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:42:00,52670.0,52685.0,52648.0,52650.0,2085
BANKNIFTY24JULFUT,2024-06-28,12:43:00,52651.1,52652.0,52635.3,52635.3,795
BANKNIFTY24JULFUT,2024-06-28,12:44:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:45:00,52680.0,52699.9,52675.6,52696.2,2085
BANKNIFTY24JULFUT,2024-06-28,12:46:00,52698.0,52709.8,52694.6,52704.3,1590
BANKNIFTY24JULFUT,2024-06-28,12:47:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:48:00,52670.0,52675.2,52654.8,52654.8,1410
BANKNIFTY24JULFUT,2024-06-28,12:49:00,52650.0,52650.0,52634.3,52643.4,2325
BANKNIFTY24JULFUT,2024-06-28,12:50:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:51:00,52605.0,52643.9,52590.1,52630.1,3165
BANKNIFTY24JULFUT,2024-06-28,12:52:00,52630.1,52647.0,52630.0,52630.0,1860
BANKNIFTY24JULFUT,2024-06-28,12:53:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:54:00,52611.9,52623.5,52605.0,52605.0,2085
BANKNIFTY24JULFUT,2024-06-28,12:55:00,52610.6,52619.9,52605.0,52619.9,1470
BANKNIFTY24JULFUT,2024-06-28,12:56:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:57:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,12:58:00,52640.0,52640.0,52620.0,52626.6,3090
BANKNIFTY24JULFUT,2024-06-28,12:59:00,52626.6,52626.6,52606.2,52619.3,1455
BANKNIFTY24JULFUT,2024-06-28,13:00:00,52646.1,52646.1,52621.4,52629.6,375
BANKNIFTY24JULFUT,2024-06-28,13:01:00,52629.6,52631.3,52605.0,52631.3,2700
BANKNIFTY24JULFUT,2024-06-28,13:02:00,52634.8,52640.2,52626.8,52626.8,270
BANKNIFTY24JULFUT,2024-06-28,13:03:00,52636.0,52640.0,52624.9,52632.0,540
BANKNIFTY24JULFUT,2024-06-28,13:04:00,52643.6,52653.2,52620.0,52645.0,1755
BANKNIFTY24JULFUT,2024-06-28,13:05:00,52645.4,52645.4,52636.4,52645.4,105
BANKNIFTY24JULFUT,2024-06-28,13:06:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,13:07:00,52625.0,52628.6,52612.2,52620.0,1935
BANKNIFTY24JULFUT,2024-06-28,13:08:00,52619.6,52628.8,52602.0,52603.2,1395
BANKNIFTY24JULFUT,2024-06-28,13:09:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,13:10:00,52578.1,52579.7,52565.0,52569.1,465
BANKNIFTY24JULFUT,2024-06-28,13:11:00,52565.0,52590.3,52565.0,52577.0,2655
BANKNIFTY24JULFUT,2024-06-28,13:12:00,52580.4,52586.4,52579.2,52586.4,405
BANKNIFTY24JULFUT,2024-06-28,13:13:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,13:14:00,52610.4,52650.0,52606.0,52636.1,3045
BANKNIFTY24JULFUT,2024-06-28,13:15:00,52644.8,52644.8,52626.6,52632.6,735
BANKNIFTY24JULFUT,2024-06-28,13:16:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,13:17:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,13:18:00,52635.0,52635.0,52622.2,52626.9,3345
BANKNIFTY24JULFUT,2024-06-28,13:19:00,52626.9,52630.6,52605.1,52605.2,765
BANKNIFTY24JULFUT,2024-06-28,13:20:00,52625.0,52627.2,52604.0,52606.9,1050
BANKNIFTY24JULFUT,2024-06-28,13:21:00,52606.3,52615.4,52602.0,52607.1,1545
BANKNIFTY24JULFUT,2024-06-28,13:22:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,13:23:00,52610.0,52620.0,52607.4,52612.9,1755
BANKNIFTY24JULFUT,2024-06-28,13:24:00,52615.4,52617.0,52609.0,52609.0,345
BANKNIFTY24JULFUT,2024-06-28,13:25:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,13:26:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,13:27:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,13:28:00,52632.5,52658.0,52632.5,52655.6,2145
BANKNIFTY24JULFUT,2024-06-28,13:29:00,52650.0,52660.0,52650.0,52654.7,855
BANKNIFTY24JULFUT,2024-06-28,13:30:00,52648.1,52664.8,52640.4,52664.8,2400
BANKNIFTY24JULFUT,2024-06-28,13:31:00,52664.8,52699.9,52664.8,52687.1,1575
BANKNIFTY24JULFUT,2024-06-28,13:32:00,52687.0,52687.0,52654.0,52659.8,2370
BANKNIFTY24JULFUT,2024-06-28,13:33:00,52645.3,52650.0,52640.0,52648.0,1125
BANKNIFTY24JULFUT,2024-06-28,13:34:00,52649.9,52650.0,52635.5,52648.0,1065
BANKNIFTY24JULFUT,2024-06-28,13:35:00,52641.2,52646.0,52621.1,52632.1,1410
BANKNIFTY24JULFUT,2024-06-28,13:36:00,52665.7,52668.6,52660.0,52666.0,870
BANKNIFTY24JULFUT,2024-06-28,13:37:00,52660.0,52676.9,52660.0,52675.0,1665
BANKNIFTY24JULFUT,2024-06-28,13:38:00,52689.0,52689.9,52670.0,52683.9,1665
BANKNIFTY24JULFUT,2024-06-28,13:39:00,52678.8,52690.0,52675.1,52686.9,1275
BANKNIFTY24JULFUT,2024-06-28,13:40:00,52686.9,52690.0,52675.0,52682.1,870
BANKNIFTY24JULFUT,2024-06-28,13:41:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,13:42:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,13:43:00,52735.0,52743.2,52727.0,52732.2,825
BANKNIFTY24JULFUT,2024-06-28,13:44:00,52725.0,52740.0,52720.0,52720.0,3030
BANKNIFTY24JULFUT,2024-06-28,13:45:00,52720.0,52740.0,52705.2,52739.6,2145
BANKNIFTY24JULFUT,2024-06-28,13:46:00,52737.4,52766.0,52737.4,52756.8,2640
BANKNIFTY24JULFUT,2024-06-28,13:47:00,52762.0,52775.0,52754.9,52761.6,3045
BANKNIFTY24JULFUT,2024-06-28,13:48:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,13:49:00,52743.6,52743.6,52723.0,52727.8,1290
BANKNIFTY24JULFUT,2024-06-28,13:50:00,52727.8,52740.0,52707.6,52708.6,1710
BANKNIFTY24JULFUT,2024-06-28,13:51:00,52714.9,52721.6,52702.0,52721.4,1065
BANKNIFTY24JULFUT,2024-06-28,13:52:00,52727.0,52739.0,52726.4,52726.4,1890
BANKNIFTY24JULFUT,2024-06-28,13:53:00,52726.4,52731.3,52695.7,52699.0,1215
BANKNIFTY24JULFUT,2024-06-28,13:54:00,52707.6,52735.0,52707.6,52730.0,2400
BANKNIFTY24JULFUT,2024-06-28,13:55:00,52730.0,52732.7,52720.0,52732.7,345
BANKNIFTY24JULFUT,2024-06-28,13:56:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,13:57:00,52700.0,52718.9,52700.0,52709.6,1620
BANKNIFTY24JULFUT,2024-06-28,13:58:00,52709.6,52716.5,52705.4,52709.4,525
BANKNIFTY24JULFUT,2024-06-28,13:59:00,52714.1,52720.0,52700.0,52720.0,1155
BANKNIFTY24JULFUT,2024-06-28,14:00:00,52709.6,52718.2,52684.9,52686.1,1350
BANKNIFTY24JULFUT,2024-06-28,14:01:00,52693.1,52720.0,52693.1,52720.0,4080
BANKNIFTY24JULFUT,2024-06-28,14:02:00,52720.0,52735.0,52717.1,52732.9,1725
BANKNIFTY24JULFUT,2024-06-28,14:03:00,52735.0,52790.0,52731.6,52790.0,2775
BANKNIFTY24JULFUT,2024-06-28,14:04:00,52789.7,52797.6,52775.0,52790.0,2385
BANKNIFTY24JULFUT,2024-06-28,14:05:00,52797.6,52797.6,52775.0,52785.0,660
BANKNIFTY24JULFUT,2024-06-28,14:06:00,52785.4,52811.0,52775.0,52811.0,1785
BANKNIFTY24JULFUT,2024-06-28,14:07:00,52815.0,52844.0,52803.9,52818.8,1830
BANKNIFTY24JULFUT,2024-06-28,14:08:00,52829.9,52849.0,52810.1,52843.9,1830
BANKNIFTY24JULFUT,2024-06-28,14:09:00,52828.3,52860.0,52825.0,52860.0,1785
BANKNIFTY24JULFUT,2024-06-28,14:10:00,52859.1,52875.5,52859.1,52875.5,450
BANKNIFTY24JULFUT,2024-06-28,14:11:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,14:12:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,14:13:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,14:14:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,14:15:00,52824.0,52852.9,52809.3,52852.9,2550
BANKNIFTY24JULFUT,2024-06-28,14:16:00,52853.4,52853.8,52838.0,52840.3,1425
BANKNIFTY24JULFUT,2024-06-28,14:17:00,52819.9,52820.1,52819.9,52819.9,75
BANKNIFTY24JULFUT,2024-06-28,14:18:00,52787.1,52795.9,52783.4,52786.0,390
BANKNIFTY24JULFUT,2024-06-28,14:19:00,52790.0,52810.0,52788.0,52797.6,2025
BANKNIFTY24JULFUT,2024-06-28,14:20:00,52805.4,52806.2,52773.1,52782.3,2595
BANKNIFTY24JULFUT,2024-06-28,14:21:00,52782.3,52791.5,52769.9,52791.5,1245
BANKNIFTY24JULFUT,2024-06-28,14:22:00,52762.4,52766.8,52758.0,52758.0,285
BANKNIFTY24JULFUT,2024-06-28,14:23:00,52752.0,52773.0,52749.0,52753.2,2835
BANKNIFTY24JULFUT,2024-06-28,14:24:00,52753.2,52760.0,52743.0,52746.1,1005
BANKNIFTY24JULFUT,2024-06-28,14:25:00,52746.1,52746.1,52735.0,52740.0,930
BANKNIFTY24JULFUT,2024-06-28,14:26:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,14:27:00,52761.9,52765.0,52751.6,52762.2,330
BANKNIFTY24JULFUT,2024-06-28,14:28:00,52762.2,52770.0,52730.0,52743.6,2370
BANKNIFTY24JULFUT,2024-06-28,14:29:00,52743.6,52743.6,52711.0,52715.0,1830
BANKNIFTY24JULFUT,2024-06-28,14:30:00,52724.8,52745.6,52715.0,52745.6,1695
BANKNIFTY24JULFUT,2024-06-28,14:31:00,52745.6,52749.0,52680.2,52680.2,2055
BANKNIFTY24JULFUT,2024-06-28,14:32:00,52680.8,52688.1,52638.0,52654.8,2010
BANKNIFTY24JULFUT,2024-06-28,14:33:00,52646.6,52668.6,52646.6,52650.0,1755
BANKNIFTY24JULFUT,2024-06-28,14:34:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,14:35:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,14:36:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,14:37:00,52645.6,52649.5,52640.0,52640.0,570
BANKNIFTY24JULFUT,2024-06-28,14:38:00,52640.0,52660.0,52640.0,52658.2,1320
BANKNIFTY24JULFUT,2024-06-28,14:39:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,14:40:00,52648.5,52659.8,52640.0,52652.9,570
BANKNIFTY24JULFUT,2024-06-28,14:41:00,52652.9,52652.9,52623.0,52625.0,2565
BANKNIFTY24JULFUT,2024-06-28,14:42:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,14:43:00,52596.9,52620.0,52596.9,52620.0,705
BANKNIFTY24JULFUT,2024-06-28,14:44:00,52621.0,52647.8,52612.6,52644.8,1530
BANKNIFTY24JULFUT,2024-06-28,14:45:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,14:46:00,52696.9,52719.4,52684.6,52708.0,990
BANKNIFTY24JULFUT,2024-06-28,14:47:00,52710.0,52715.4,52681.2,52696.4,2445
BANKNIFTY24JULFUT,2024-06-28,14:48:00,52696.4,52699.9,52696.4,52696.4,45
BANKNIFTY24JULFUT,2024-06-28,14:49:00,,,,,0
BANKNIFTY24JULFUT,2024-06-28,14:50:00,52702.9,52720.0,52690.6,52714.5,1740
BANKNIFTY24JULFUT,2024-06-28,14:51:00,52714.5,52715.0,52714.5,52714.6,120
