entry_time,exit_time,entry_price,exit_price,pnl,trades_per_day
2021-07-01 13:41:00,2021-07-01 13:46:00,15756.75,15747.25,-9.5,13
2021-07-01 13:59:00,2021-07-01 14:01:00,15729.0,15713.05,-15.950000000000728,14
2021-07-01 14:09:00,2021-07-01 14:18:00,15736.3,15730.2,-6.099999999998545,15
2021-07-01 14:22:00,2021-07-01 14:23:00,15729.3,15723.0,-6.299999999999272,16
2021-07-01 14:44:00,2021-07-01 14:49:00,15724.7,15720.0,-4.700000000000728,17
2021-07-06 09:20:00,2021-07-06 09:26:00,15868.2,15861.0,-7.200000000000728,1
2021-07-06 09:31:00,2021-07-06 09:44:00,15867.0,15870.9,3.899999999999636,2
2021-07-06 09:45:00,2021-07-06 10:04:00,15870.5,15874.7,4.200000000000728,3
2021-07-06 10:11:00,2021-07-06 10:16:00,15877.0,15871.2,-5.799999999999272,4
2021-07-06 10:26:00,2021-07-06 10:48:00,15869.85,15876.0,6.149999999999636,5
2021-07-06 10:53:00,2021-07-06 11:05:00,15877.45,15880.25,2.7999999999992724,6
2021-07-06 11:09:00,2021-07-06 11:33:00,15889.7,15905.0,15.299999999999272,7
2021-07-06 11:37:00,2021-07-06 11:50:00,15911.85,15917.8,5.949999999998909,8
2021-07-06 11:52:00,2021-07-06 11:58:00,15914.15,15916.6,2.4500000000007276,9
2021-07-06 12:01:00,2021-07-06 12:15:00,15917.6,15922.0,4.399999999999636,10
2021-07-06 12:21:00,2021-07-06 12:25:00,15923.65,15920.7,-2.9499999999989086,11
2021-07-06 12:45:00,2021-07-06 12:47:00,15906.9,15907.95,1.0500000000010914,12
2021-07-06 12:48:00,2021-07-06 12:54:00,15908.75,15902.5,-6.25,13
2021-07-06 13:02:00,2021-07-06 13:10:00,15911.1,15898.95,-12.149999999999636,14
2021-07-06 13:17:00,2021-07-06 13:34:00,15905.0,15911.45,6.450000000000728,15
2021-07-06 13:36:00,2021-07-06 13:58:00,15910.9,15918.45,7.550000000001091,16
2021-07-06 14:45:00,2021-07-06 15:01:00,15865.0,15865.1,0.1000000000003638,17
2021-07-06 15:20:00,2021-07-06 15:27:00,15836.3,15833.0,-3.2999999999992724,18
2021-08-04 09:20:00,2021-08-04 09:33:00,16238.0,16256.9,18.899999999999636,1
2021-08-04 09:39:00,2021-08-04 09:44:00,16260.0,16257.15,-2.850000000000364,2
2021-08-04 09:54:00,2021-08-04 10:08:00,16258.65,16256.15,-2.5,3
2021-08-04 10:17:00,2021-08-04 10:38:00,16262.95,16277.55,14.599999999998545,4
2021-08-04 10:42:00,2021-08-04 10:49:00,16288.8,16288.1,-0.6999999999989086,5
2021-08-04 10:50:00,2021-08-04 10:55:00,16288.1,16281.2,-6.899999999999636,6
2021-08-04 11:02:00,2021-08-04 11:07:00,16282.7,16277.3,-5.400000000001455,7
2021-08-04 11:29:00,2021-08-04 11:37:00,16255.0,16241.95,-13.049999999999272,8
2021-08-04 11:52:00,2021-08-04 11:58:00,16237.0,16222.95,-14.049999999999272,9
2021-08-04 12:03:00,2021-08-04 12:23:00,16238.05,16250.6,12.550000000001091,10
2021-08-04 12:35:00,2021-08-04 12:45:00,16252.25,16247.7,-4.549999999999272,11
2021-08-04 12:54:00,2021-08-04 12:56:00,16243.45,16238.95,-4.5,12
2021-08-04 13:13:00,2021-08-04 13:37:00,16232.15,16240.7,8.550000000001091,13
2021-08-04 13:43:00,2021-08-04 13:51:00,16258.55,16259.15,0.6000000000003638,14
2021-08-04 13:54:00,2021-08-04 14:03:00,16262.5,16259.35,-3.149999999999636,15
2021-08-04 14:05:00,2021-08-04 14:11:00,16264.5,16252.0,-12.5,16
2021-08-04 14:16:00,2021-08-04 14:28:00,16276.0,16272.45,-3.5499999999992724,17
2021-08-04 14:46:00,2021-08-04 14:52:00,16266.05,16255.65,-10.399999999999636,18
2021-08-04 14:59:00,2021-08-04 15:08:00,16261.9,16260.0,-1.8999999999996362,19
2021-08-04 15:13:00,2021-08-04 15:19:00,16263.95,16255.0,-8.950000000000728,20
2021-08-02 09:20:00,2021-08-02 09:37:00,15872.45,15871.7,-0.75,1
2021-08-02 09:48:00,2021-08-02 10:03:00,15874.95,15868.05,-6.900000000001455,2
2021-08-02 10:10:00,2021-08-02 10:15:00,15872.0,15870.85,-1.1499999999996362,3
2021-08-02 10:22:00,2021-08-02 10:32:00,15874.2,15871.4,-2.8000000000010914,4
2021-08-02 10:39:00,2021-08-02 10:56:00,15872.85,15885.05,12.199999999998909,5
2021-08-02 11:01:00,2021-08-02 11:03:00,15885.2,15884.55,-0.6500000000014552,6
2021-08-02 11:06:00,2021-08-02 11:15:00,15890.3,15887.8,-2.5,7
2021-08-02 11:21:00,2021-08-02 11:38:00,15888.0,15894.0,6.0,8
2021-08-02 11:52:00,2021-08-02 11:58:00,15892.0,15892.55,0.5499999999992724,9
2021-08-02 12:01:00,2021-08-02 12:12:00,15893.9,15893.95,0.050000000001091394,10
2021-08-02 12:15:00,2021-08-02 12:21:00,15897.0,15895.1,-1.8999999999996362,11
2021-08-02 12:25:00,2021-08-02 12:28:00,15896.8,15895.0,-1.7999999999992724,12
2021-08-02 12:29:00,2021-08-02 12:30:00,15894.6,15893.8,-0.8000000000010914,13
2021-08-02 12:34:00,2021-08-02 12:47:00,15896.05,15896.7,0.6500000000014552,14
2021-08-02 12:56:00,2021-08-02 12:57:00,15896.75,15898.0,1.25,15
2021-08-02 13:03:00,2021-08-02 13:13:00,15898.85,15897.0,-1.8500000000003638,16
2021-08-02 13:18:00,2021-08-02 13:23:00,15901.15,15897.15,-4.0,17
2021-08-02 13:35:00,2021-08-02 13:53:00,15898.5,15905.3,6.799999999999272,18
2021-08-02 13:58:00,2021-08-02 14:00:00,15908.0,15903.9,-4.100000000000364,19
2021-08-02 14:06:00,2021-08-02 14:17:00,15909.05,15907.25,-1.7999999999992724,20
2021-08-02 14:32:00,2021-08-02 14:33:00,15886.5,15885.95,-0.5499999999992724,21
2021-08-02 14:51:00,2021-08-02 15:09:00,15881.0,15904.3,23.299999999999272,22
2021-08-02 15:12:00,2021-08-02 15:30:00,15907.5,15910.2,2.7000000000007276,23
2021-08-03 09:20:00,2021-08-03 09:22:00,15943.15,15941.1,-2.0499999999992724,1
2021-08-03 09:27:00,2021-08-03 09:28:00,15939.0,15937.0,-2.0,2
2021-08-03 09:32:00,2021-08-03 09:36:00,15930.0,15931.4,1.3999999999996362,3
2021-08-03 09:37:00,2021-08-03 09:42:00,15935.05,15939.25,4.200000000000728,4
2021-08-03 09:44:00,2021-08-03 09:50:00,15945.2,15956.0,10.799999999999272,5
2021-08-03 09:54:00,2021-08-03 10:01:00,15956.5,15973.5,17.0,6
2021-08-03 10:03:00,2021-08-03 10:05:00,15980.05,15979.2,-0.8499999999985448,7
2021-08-03 10:07:00,2021-08-03 10:09:00,15981.0,15979.5,-1.5,8
2021-08-03 10:14:00,2021-08-03 10:16:00,15989.7,15982.9,-6.800000000001091,9
2021-08-03 10:20:00,2021-08-03 10:25:00,15976.0,15982.0,6.0,10
2021-08-03 10:29:00,2021-08-03 10:33:00,15981.0,15984.0,3.0,11
2021-08-03 10:37:00,2021-08-03 10:40:00,15984.75,15986.0,1.25,12
2021-08-03 10:41:00,2021-08-03 10:42:00,15989.4,15986.1,-3.2999999999992724,13
2021-08-03 10:44:00,2021-08-03 10:45:00,15990.45,15985.6,-4.850000000000364,14
2021-08-03 10:46:00,2021-08-03 10:48:00,15989.3,15988.6,-0.6999999999989086,15
2021-08-03 10:49:00,2021-08-03 10:50:00,15989.8,15988.6,-1.1999999999989086,16
2021-08-03 10:52:00,2021-08-03 10:54:00,15988.05,15985.15,-2.899999999999636,17
2021-08-03 10:56:00,2021-08-03 10:58:00,15989.0,15988.0,-1.0,18
2021-08-03 10:59:00,2021-08-03 11:00:00,15989.85,15986.5,-3.350000000000364,19
2021-08-03 11:02:00,2021-08-03 11:04:00,15986.95,15982.85,-4.100000000000364,20
2021-08-03 11:05:00,2021-08-03 11:07:00,15986.6,15984.6,-2.0,21
2021-08-03 11:10:00,2021-08-03 11:12:00,15983.2,15983.5,0.2999999999992724,22
2021-08-03 11:16:00,2021-08-03 11:20:00,15980.0,15982.25,2.25,23
2021-08-03 11:22:00,2021-08-03 11:33:00,15982.1,15994.5,12.399999999999636,24
2021-08-03 11:35:00,2021-08-03 11:37:00,15999.0,15996.85,-2.149999999999636,25
2021-08-03 11:39:00,2021-08-03 11:43:00,16003.25,16005.6,2.350000000000364,26
2021-08-03 11:48:00,2021-08-03 11:49:00,16001.0,15999.45,-1.5499999999992724,27
2021-08-03 11:51:00,2021-08-03 11:56:00,16001.8,16006.0,4.200000000000728,28
2021-08-03 12:00:00,2021-08-03 12:02:00,16005.5,16005.0,-0.5,29
2021-08-03 12:05:00,2021-08-03 12:12:00,16005.0,16011.1,6.100000000000364,30
2021-08-03 12:14:00,2021-08-03 12:16:00,16018.0,16012.2,-5.799999999999272,31
2021-08-03 12:17:00,2021-08-03 12:24:00,16017.9,16035.55,17.649999999999636,32
2021-08-03 12:27:00,2021-08-03 12:29:00,16036.75,16034.0,-2.75,33
2021-08-03 12:30:00,2021-08-03 12:32:00,16037.8,16032.25,-5.549999999999272,34
2021-08-03 12:34:00,2021-08-03 12:36:00,16034.8,16035.05,0.25,35
2021-08-03 12:39:00,2021-08-03 12:41:00,16030.05,16030.15,0.1000000000003638,36
2021-08-03 12:43:00,2021-08-03 12:50:00,16031.1,16040.0,8.899999999999636,37
2021-08-03 12:53:00,2021-08-03 12:54:00,16037.6,16034.0,-3.600000000000364,38
2021-08-03 12:56:00,2021-08-03 13:00:00,16036.6,16038.1,1.5,39
2021-08-03 13:01:00,2021-08-03 13:05:00,16042.5,16046.8,4.299999999999272,40
2021-08-03 13:09:00,2021-08-03 13:11:00,16044.55,16043.1,-1.4499999999989086,41
2021-08-03 13:12:00,2021-08-03 13:13:00,16045.15,16043.05,-2.100000000000364,42
2021-08-03 13:15:00,2021-08-03 13:16:00,16047.95,16045.0,-2.9500000000007276,43
2021-08-03 13:18:00,2021-08-03 13:19:00,16045.35,16044.4,-0.9500000000007276,44
2021-08-03 13:22:00,2021-08-03 13:26:00,16042.5,16044.2,1.7000000000007276,45
2021-08-03 13:27:00,2021-08-03 13:28:00,16047.95,16044.1,-3.850000000000364,46
2021-08-03 13:32:00,2021-08-03 13:34:00,16043.4,16041.7,-1.6999999999989086,47
2021-08-03 13:35:00,2021-08-03 13:40:00,16045.15,16048.75,3.600000000000364,48
2021-08-03 13:44:00,2021-08-03 13:46:00,16046.8,16040.65,-6.149999999999636,49
2021-08-03 13:50:00,2021-08-03 13:51:00,16039.0,16036.05,-2.9500000000007276,50
2021-08-03 13:53:00,2021-08-03 14:03:00,16037.6,16050.0,12.399999999999636,51
2021-08-03 14:05:00,2021-08-03 14:07:00,16055.0,16052.65,-2.350000000000364,52
2021-08-03 14:13:00,2021-08-03 14:14:00,16050.0,16043.55,-6.450000000000728,53
2021-08-03 14:15:00,2021-08-03 14:24:00,16047.6,16058.4,10.799999999999272,54
2021-08-03 14:25:00,2021-08-03 14:26:00,16062.25,16059.4,-2.850000000000364,55
2021-08-03 14:28:00,2021-08-03 14:34:00,16060.95,16092.0,31.049999999999272,56
2021-08-03 14:36:00,2021-08-03 14:45:00,16092.45,16120.95,28.5,57
2021-08-03 14:46:00,2021-08-03 14:47:00,16128.15,16123.35,-4.799999999999272,58
2021-08-03 14:52:00,2021-08-03 14:59:00,16111.0,16122.55,11.549999999999272,59
2021-08-03 15:00:00,2021-08-03 15:02:00,16132.55,16130.05,-2.5,60
2021-08-03 15:03:00,2021-08-03 15:08:00,16134.8,16143.4,8.600000000000364,61
2021-08-03 15:14:00,2021-08-03 15:18:00,16139.85,16156.55,16.69999999999891,62
2021-08-03 15:19:00,2021-08-03 15:20:00,16158.0,16156.65,-1.3500000000003638,63
2021-08-03 15:24:00,2021-08-03 15:27:00,16150.95,16152.0,1.0499999999992724,64
2021-08-03 15:30:00,2021-08-03 15:30:00,16150.0,16150.0,0.0,65
2021-12-02 09:20:00,2021-12-02 09:27:00,17246.9,17249.85,2.9499999999970896,1
2021-12-02 09:30:00,2021-12-02 09:56:00,17264.9,17292.0,27.099999999998545,2
2021-12-02 10:08:00,2021-12-02 10:22:00,17300.0,17310.15,10.150000000001455,3
2021-12-02 10:29:00,2021-12-02 10:35:00,17316.4,17311.0,-5.400000000001455,4
2021-12-02 10:44:00,2021-12-02 10:51:00,17319.6,17297.5,-22.099999999998545,5
2021-12-02 11:00:00,2021-12-02 11:13:00,17298.0,17313.65,15.650000000001455,6
2021-12-02 11:16:00,2021-12-02 11:34:00,17328.05,17348.65,20.600000000002183,7
2021-12-02 11:38:00,2021-12-02 11:44:00,17363.9,17344.7,-19.200000000000728,8
2021-12-02 12:00:00,2021-12-02 12:04:00,17323.85,17316.55,-7.299999999999272,9
2021-12-02 12:10:00,2021-12-02 12:14:00,17328.3,17314.5,-13.799999999999272,10
2021-12-02 12:19:00,2021-12-02 12:39:00,17322.0,17336.0,14.0,11
2021-12-02 12:47:00,2021-12-02 12:54:00,17335.0,17339.2,4.200000000000728,12
2021-12-02 12:55:00,2021-12-02 13:04:00,17349.9,17339.35,-10.55000000000291,13
2021-12-02 13:09:00,2021-12-02 13:13:00,17357.95,17332.0,-25.950000000000728,14
2021-12-02 13:21:00,2021-12-02 13:28:00,17357.0,17353.8,-3.2000000000007276,15
2021-12-02 13:32:00,2021-12-02 13:40:00,17359.75,17352.2,-7.549999999999272,16
2021-12-02 13:47:00,2021-12-02 13:56:00,17357.95,17350.0,-7.950000000000728,17
2021-12-02 14:09:00,2021-12-02 14:47:00,17333.0,17400.95,67.95000000000073,18
2021-12-02 14:54:00,2021-12-02 15:10:00,17409.85,17430.0,20.150000000001455,19
2021-12-02 15:13:00,2021-12-02 15:28:00,17431.15,17435.0,3.849999999998545,20
2021-12-01 09:20:00,2021-12-01 09:25:00,17214.75,17180.25,-34.5,1
2021-12-01 09:30:00,2021-12-01 09:38:00,17214.15,17199.95,-14.200000000000728,2
2021-12-01 09:52:00,2021-12-01 09:55:00,17183.15,17162.9,-20.25,3
2021-12-01 09:56:00,2021-12-01 09:57:00,17173.75,17165.3,-8.450000000000728,4
2021-12-01 10:02:00,2021-12-01 10:10:00,17175.65,17172.9,-2.75,5
2021-12-01 10:24:00,2021-12-01 10:46:00,17161.0,17187.15,26.150000000001455,6
2021-12-01 10:53:00,2021-12-01 11:19:00,17199.0,17233.35,34.349999999998545,7
2021-12-01 11:22:00,2021-12-01 11:29:00,17245.6,17234.95,-10.649999999997817,8
2021-12-01 11:39:00,2021-12-01 11:46:00,17242.0,17225.1,-16.900000000001455,9
2021-12-01 11:58:00,2021-12-01 12:06:00,17233.75,17226.4,-7.349999999998545,10
2021-12-01 12:24:00,2021-12-01 12:34:00,17204.7,17180.1,-24.600000000002183,11
2021-12-01 12:43:00,2021-12-01 12:47:00,17206.45,17186.0,-20.450000000000728,12
2021-12-01 12:54:00,2021-12-01 13:04:00,17202.0,17200.0,-2.0,13
2021-12-01 13:14:00,2021-12-01 13:19:00,17204.5,17183.8,-20.700000000000728,14
2021-12-01 13:30:00,2021-12-01 13:31:00,17210.7,17165.0,-45.70000000000073,15
2021-12-01 13:37:00,2021-12-01 13:42:00,17189.95,17177.0,-12.950000000000728,16
2021-12-01 14:01:00,2021-12-01 14:04:00,17165.7,17164.95,-0.75,17
2021-12-01 14:21:00,2021-12-01 14:55:00,17138.85,17220.85,82.0,18
2021-12-01 15:10:00,2021-12-01 15:24:00,17219.8,17225.9,6.100000000002183,19
